text,label
5 98,Game Development as Human-LLM Interaction
0 95,Game Development as Human-LLM Interaction
8 87,Game Development as Human-LLM Interaction
9 60,Game Development as Human-LLM Interaction
0 30,Game Development as Human-LLM Interaction
0 GPT-4o 98,Game Development as Human-LLM Interaction
5 98,Game Development as Human-LLM Interaction
0 100 100 99,Game Development as Human-LLM Interaction
0 99,Game Development as Human-LLM Interaction
0 93,Game Development as Human-LLM Interaction
0 88,Game Development as Human-LLM Interaction
5 50,Game Development as Human-LLM Interaction
0 30,Game Development as Human-LLM Interaction
0 Llama-3,Game Development as Human-LLM Interaction
1-8B-Instruct 97,Game Development as Human-LLM Interaction
5 98,Game Development as Human-LLM Interaction
0 100 99,Game Development as Human-LLM Interaction
5 99,Game Development as Human-LLM Interaction
0 98,Game Development as Human-LLM Interaction
5 100 90,Game Development as Human-LLM Interaction
0 60,Game Development as Human-LLM Interaction
0 10,Game Development as Human-LLM Interaction
0 Fine-tuning ChatGE 98,Game Development as Human-LLM Interaction
5 99,Game Development as Human-LLM Interaction
0 100 99,Game Development as Human-LLM Interaction
5 99,Game Development as Human-LLM Interaction
0 100 100 99,Game Development as Human-LLM Interaction
0 100 90,Game Development as Human-LLM Interaction
0 w/o,Game Development as Human-LLM Interaction
 Pscript 98,Game Development as Human-LLM Interaction
0 97,Game Development as Human-LLM Interaction
0 100 99,Game Development as Human-LLM Interaction
0 96,Game Development as Human-LLM Interaction
5 98,Game Development as Human-LLM Interaction
5 100 98,Game Development as Human-LLM Interaction
8 100 80,Game Development as Human-LLM Interaction
0 w/o,Game Development as Human-LLM Interaction
 synthesis 96,Game Development as Human-LLM Interaction
5 96,Game Development as Human-LLM Interaction
0 100 98,Game Development as Human-LLM Interaction
0 96,Game Development as Human-LLM Interaction
5 98,Game Development as Human-LLM Interaction
0 97,Game Development as Human-LLM Interaction
4 86,Game Development as Human-LLM Interaction
8 70,Game Development as Human-LLM Interaction
0 0 w/o,Game Development as Human-LLM Interaction
 Stage-2 96,Game Development as Human-LLM Interaction
5 97,Game Development as Human-LLM Interaction
5 100 99,Game Development as Human-LLM Interaction
0 96,Game Development as Human-LLM Interaction
0 98,Game Development as Human-LLM Interaction
5 98,Game Development as Human-LLM Interaction
2 89,Game Development as Human-LLM Interaction
2 80,Game Development as Human-LLM Interaction
0 10,Game Development as Human-LLM Interaction
0 w,Game Development as Human-LLM Interaction
 Mixed-stage 92,Game Development as Human-LLM Interaction
5 96,Game Development as Human-LLM Interaction
5 99,Game Development as Human-LLM Interaction
5 96,Game Development as Human-LLM Interaction
0 92,Game Development as Human-LLM Interaction
0 95,Game Development as Human-LLM Interaction
0 95,Game Development as Human-LLM Interaction
0 88,Game Development as Human-LLM Interaction
5 80,Game Development as Human-LLM Interaction
0 20,Game Development as Human-LLM Interaction
0 Table 4: Main results of different models and the ablation study of ChatGE,Game Development as Human-LLM Interaction
 The number of functions generated by the model can vary due to factors such as repeated modifications or missed queries,Game Development as Human-LLM Interaction
" Functional-level metrics primarily assess the correctness of the generated code without accounting for recall rate, which is instead reflected in the overall-level metrics",Game Development as Human-LLM Interaction
 level metrics,Game Development as Human-LLM Interaction
" This suggests that while LLMs excel at producing functional code, they face challenges when generating long, complete code",Game Development as Human-LLM Interaction
" Addition- ally, it is evident that executability is more easily achieved than accuracy across all models, with our model reaching a perfect ESR of 100",Game Development as Human-LLM Interaction
 This indi- cates that LLMs excel at generating code that is syntactically executable,Game Development as Human-LLM Interaction
" Notably, ChatGE outper- forms in all metrics",Game Development as Human-LLM Interaction
 It achieves an impressive F- Acc of 99,Game Development as Human-LLM Interaction
"0, outperforming the second-best model by 9 points",Game Development as Human-LLM Interaction
" Moreover, it reaches an ESR of 100, surpassing the second-best by 20 points",Game Development as Human-LLM Interaction
" Further- more, it attains an Acc of an astounding 90, out- stripping the second-best by 60 points",Game Development as Human-LLM Interaction
" To conduct a more in-depth analysis, we com- pute the function-level code correctness in Table 5",Game Development as Human-LLM Interaction
 Most models excel on fixed functions and two sim- ple variable functions: config and flow,Game Development as Human-LLM Interaction
" These two functions require only basic assignment statements to configure the game, allowing them to generalize effectively",Game Development as Human-LLM Interaction
" However, for functions with more com- plex code logic, namely blind, dealx, and flopx, the baselines generally underperform, with the lowest F-Acc reaching just 20",Game Development as Human-LLM Interaction
 These results indicate that the accumulation of errors across these functions leads non-fine-tuned models to exhibit low correct- ness in overall-level evaluation,Game Development as Human-LLM Interaction
" It is important to note that the model is required to be all-round at each function; otherwise, the overall performance will degenerate in a way of Buckets effect (Wu et al",Game Development as Human-LLM Interaction
", 2024a)",Game Development as Human-LLM Interaction
" Delightfully, our ChatGE achieves near-perfect performance across all functions, re- sulting in an Acc far exceeding the baselines",Game Development as Human-LLM Interaction
 6,Game Development as Human-LLM Interaction
"5 Ablation Study We ablate different variants from the full ChatGE architecture, the results are presented in Table 4 and Table 5",Game Development as Human-LLM Interaction
 Traning data statistics of ablations can be found in Appendix A,Game Development as Human-LLM Interaction
 Ablation on Pscript A slight decrease can be observed in interaction quality across nearly all dimensions without Pscript,Game Development as Human-LLM Interaction
" Additionally, F-Acc drops by 0",Game Development as Human-LLM Interaction
